"ID_CARRETA","DESCRICAO_CARRETA","CHASSI_VIN","PLACA","COD_MONTADORA","COD_MODELO","ANO_MODELO","DATA_ENTRADA_SERVICO","EIXOS","COMPRIMENTO","FLAG_REFRIGERADO","COD_CLASSE","CLASSE","IDADE_CLASSE_DE","IDADE_CLASSE_ATE","COD_GRUPO_MANUTENCAO","GRUPO_MANUTENCAO","STATUS_EQUIPAMENTO"
16794511,"53' T/A PLATE VAN","1JJV532W74L871497","L9115X","WABASH","",2004,2014-07-03T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Net Lease"
16794512,"53' T/A PLATE VAN","1JJV532W94L871503","L9117X","WABASH","",2004,2014-07-03T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
16794513,"53' T/A PLATE-  MISSING UNIT 7/24","1JJV532W64L871510","R6943N","WABASH","",2004,2014-07-03T00:00:00,2,"53","N","DEADSTORAGE","Dead Storage (Class 4)",13,999,"","","Pending Disposal"
16804088,"53' T/A 4000DX VAN","1UYVS2537FG175409","Y5109W","UTLTY","",2015,2014-07-10T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","On Rent"
16804089,"53' T/A 4000DX VAN","1UYVS2533FG175410","T6086F","UTLTY","",2015,2014-07-22T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","On Rent"
16804090,"53' T/A 4000DX VAN","1UYVS2535FG175411","Z6191M","UTLTY","",2015,2014-07-10T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
16804091,"53' T/A 4000DX VAN","1UYVS2537FG175412","L2483V","UTLTY","",2015,2014-07-22T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
16804092,"53' T/A 4000DX VAN","1UYVS2539FG175413","6WW224","UTLTY","",2015,2014-07-10T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","On Rent"
16804093,"53' T/A 4000DX VAN","1UYVS2538FP174902","W2937T","UTLTY","",2015,2014-07-10T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Available"
16804094,"53' T/A 4000DX VAN","1UYVS253XFP174903","W6242K","UTLTY","",2015,2014-07-15T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","On Rent"
16804095,"53' T/A 4000DX VAN","1UYVS2531FP174904","AA378F","UTLTY","",2015,2014-07-15T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","On Rent"
16804096,"53' T/A 4000DX VAN","1UYVS2533FP174905","6WW213","UTLTY","",2015,2014-07-22T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
16804097,"53' T/A 4000DX VAN","1UYVS2535FP174906","6WW213","UTLTY","",2015,2014-07-15T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
17378047,"53' T/A PLATE VAN","1JJV532W76L941521","W8397C","WABASH","",2006,2014-10-23T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
17378048,"53' T/A PLATE VAN","1JJV532W96L941522","M3560D","WABASH","",2006,2014-10-23T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
17378049,"53' T/A PLATE VAN","1JJV532W06L941523","P3988D","WABASH","",2006,2014-10-23T00:00:00,2,"53","N","DEADSTORAGE","Dead Storage (Class 4)",13,999,"","","Pending Disposal"
17378050,"53' T/A PLATE VAN","1JJV532W26L941524","M3555D","WABASH","",2006,2014-10-23T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
17378052,"53' T/A PLATE VAN","1JJV532W66L941526","M3553D","WABASH","",2006,2014-10-23T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
17378053,"53' T/A PLATE VAN","1JJV532W86L941527","M3552D","WABASH","",2006,2014-10-23T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
17378054,"53' T/A PLATE VAN","1JJV532WX6L941528","M3550D","WABASH","",2006,2014-10-23T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
17378057,"53' T/A PLATE VAN","1JJV532W16L941529","M3549D","WABASH","",2006,2014-10-23T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Net Lease"
17378058,"53' T/A PLATE VAN","1JJV532W86L941530","T6102D","WABASH","",2006,2014-10-23T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
17378059,"53' T/A PLATE VAN","1JJV532WX6L941531","M3547D","WABASH","",2006,2014-10-23T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
17378060,"53' T/A PLATE VAN","1JJV532W16L941532","M3546D","WABASH","",2006,2014-10-23T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
17378062,"53' T/A PLATE VAN","1JJV532W56L941534","T6762D","WABASH","",2006,2014-10-23T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
17378063,"53' T/A PLATE VAN","1JJV532W76L941535","M3544D","WABASH","",2006,2014-10-23T00:00:00,2,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","On Rent"
17430780,"53' T/A 4000DX VAN","1UYVS2539FG317419","W1288L","UTLTY","",2015,2014-09-10T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
17430781,"53' T/A 4000DX VAN","1UYVS2535FG317420","Z6203M","UTLTY","",2015,2014-09-10T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
17430782,"53' T/A 4000DX VAN","1UYVS2537FG317421","Z6204M","UTLTY","",2015,2014-09-10T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
17430783,"53' T/A 4000DX VAN","1UYVS2539FG317422","Z6205M","UTLTY","",2015,2014-09-01T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
17430784,"53' T/A 4000DX VAN","1UYVS2530FG317423","Z6206M","UTLTY","",2015,2014-09-04T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
17430785,"53' T/A 4000DX VAN","1UYVS2532FG317424","Z6207M","UTLTY","",2015,2014-09-03T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
17430786,"53' TRIDEM 4000DX VAN","1UYVS3537FG187517","Z6089P","UTLTY","",2015,2014-07-25T00:00:00,3,"53","N","CITY","City Trailers (Class 2)",8,12,"","","On Rent"
17430787,"53' T/A 4000DX VAN","1UYVS2531FG317401","Z6198M","UTLTY","",2015,,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
17430788,"53' T/A 4000DX VAN","1UYVS2536FG317412","Z2621V","UTLTY","",2015,2014-08-26T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
17430789,"53' T/A 4000DX VAN","1UYVS2538FG317413","Z6199M","UTLTY","",2015,2014-08-26T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
17430790,"53' T/A 4000DX VAN","1UYVS253XFG317414","X2091X","UTLTY","",2015,2014-08-21T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","On Rent"
17430791,"53' T/A 4000DX VAN","1UYVS2531FG317415","Z6200M","UTLTY","",2015,2014-09-12T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
17430792,"53' T/A 4000DX VAN","1UYVS2533FG317416","Z6201M","UTLTY","",2015,2014-08-27T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
17430793,"53' T/A 4000DX VAN","1UYVS2535FG317417","Z6202M","UTLTY","",2015,2014-08-22T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
17430794,"53' T/A 4000DX","1UYVS2537FG317418","V2453B","UTLTY","",2015,2014-09-02T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","On Rent"
18785484,"53' TRIDEM FLAT DECK","1GRDM0638FH725532","4WS102","GRTDNE","",2015,,3,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
18790820,"53' TRIDEM FLAT DECK","1GRDM063XFH725533","68651K","GRTDNE","",2015,,3,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
18851169,"53' TRIDEM DROP FLAT DECK","1GRDM0633EH722245","58336K","GRTDNE","",2014,,3,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Net Lease"
18851170,"53' TRIDEM DROP FLAT DECK","1GRDM0635EH722246","4WS105","GRTDNE","",2014,,3,"53","N","GOODSTORAGE","Good Storage/Not Plated (Class 3)",13,999,"","","Available"
18977310,"53' T/A P&P VAN","1DW1A5321ES508303","R9986W","STGHTN","",2014,,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
18977313,"53' T/A P&P VAN","1DW1A5327ES508306","R9989W","STGHTN","",2014,,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
18977315,"53' T/A P&P VAN","1DW1A5320ES508308","R9991W","STGHTN","",2014,,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
19070723,"53' T/A PLATE VAN","2M5921610F1148250","Z4302E","MANAC","",2015,2014-10-01T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","On Rent"
19073043,"53' T/A HEATER VAN","1UYVS2538FG317508","X4019T","UTLTY","",2015,2014-09-30T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
19073044,"53' T/A HEATER VAN","1UYVS2536FG317510","X4023T","UTLTY","",2015,2014-09-30T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
19073045,"53' T/A HEATER VAN","1UYVS253XFG317512","X4020T","UTLTY","",2015,2014-09-30T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","On Rent"
19073046,"53' T/A HEATER VAN","1UYVS2531FG317513","X4021T","UTLTY","",2015,2014-10-08T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
19073047,"53' T/A HEATER VAN","1UYVS2536FG317524","X4022T","UTLTY","",2015,,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
19148893,"53' TRIDEM FLAT DECK","1GRDM0636FH725528","62333K","GRTDNE","",2015,2014-12-03T00:00:00,3,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
19148894,"53' TRIDEM FLAT DECK","1GRDM0638FH725529","6XY391","GRTDNE","",2015,2014-12-03T00:00:00,3,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Available"
19148895,"53' TRIDEM FLAT DECK","1GRDM0634FH725530","4WS199","GRTDNE","",2015,2014-12-03T00:00:00,3,"53","N","CITY","City Trailers (Class 2)",8,12,"","","On Rent"
19148896,"53' TRIDEM FLAT DECK","1GRDM0636FH725531","68655K","GRTDNE","",2015,2014-12-03T00:00:00,3,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
19148897,"53' TRIDEM FLAT DECK","1GRDM0631FH725534","4WS201","GRTDNE","",2015,2014-12-03T00:00:00,3,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Available"
19148898,"53' TRIDEM FLAT DECK","1GRDM0633FH725535","6XY396","GRTDNE","",2015,2014-12-03T00:00:00,3,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Available"
19602583,"31' T/A PUP MULTI TEMP REEFER VAN","1UYVS2310GM518601","Z7222K","UTLTY","",2016,2015-06-17T00:00:00,2,"31","Y","CITY","City Trailers (Class 2)",8,12,"","","On Rent"
19605160,"31' T/A PUP MULTI TEMP REEFER VAN","1UYVS2312GM518602","M8866S","UTLTY","",2016,2015-06-11T00:00:00,2,"31","Y","CITY","City Trailers (Class 2)",8,12,"","","Net Lease"
19607594,"31' T/A MT LEAD REEFER VAN","1UYVS2317GM518501","Z7221K","UTLTY","",2016,2015-06-25T00:00:00,2,"31","Y","CITY","City Trailers (Class 2)",8,12,"","","On Rent"
19607595,"31' T/A MT LEAD REEFER VAN","1UYVS2319GM518502","AA428F","UTLTY","",2016,2015-06-25T00:00:00,2,"31","Y","CITY","City Trailers (Class 2)",8,12,"","","On Rent"
19607596,"31' T/A MT LEAD REEFER VAN","1UYVS2310GM518503","Z7220K","UTLTY","",2016,2015-06-11T00:00:00,2,"31","Y","CITY","City Trailers (Class 2)",8,12,"","","On Rent"
19731696,"53' T/A PLATE VAN","1DW1A5329FB609302","Z5413M","STGHTN","",2015,2015-01-27T00:00:00,2,"53","N","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278664,"53' T/A REEFER VAN","1UYVS253XFM344906","Y1295T","UTLTY","",2015,2014-11-21T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278665,"53' T/A REEFER VAN","1UYVS2531FM344907","Z1745P","UTLTY","",2015,2014-11-25T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278666,"53' T/A REEFER VAN","1UYVS2533FM344908","M5153F","UTLTY","",2015,2014-11-24T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278667,"53' T/A REEFER VAN","1UYVS2535FM344909","M5144F","UTLTY","",2015,2014-11-24T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278668,"53' T/A REEFER VAN","1UYVS2531FM344910","Y1294T","UTLTY","",2015,2014-12-16T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278669,"53' T/A REEFER VAN","1UYVS2533FM344911","M5157F","UTLTY","",2015,2014-12-12T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278670,"53' T/A REEFER VAN","1UYVS2535FM344912","M5106F","UTLTY","",2015,2014-11-17T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278671,"53' T/A REEFER VAN","1UYVS2537FM344913","M5107F","UTLTY","",2015,2014-11-17T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278672,"53' T/A REEFER VAN","1UYVS2539FM344914","AE608J","UTLTY","",2015,2014-11-17T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278673,"53' T/A REEFER VAN","1UYVS2530FM344915","AC547Z","UTLTY","",2015,2014-11-24T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278674,"53' T/A REEFER VAN","1UYVS2536FM218607","M5320F","UTLTY","",2015,2014-12-18T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278676,"53' T/A REEFER VAN","1UYVS2536FM344918","Z3545S","UTLTY","",2015,2014-11-25T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278677,"53' T/A REEFER VAN","1UYVS2530FM344901","Z1445Y","UTLTY","",2015,2014-11-26T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278678,"53' T/A REEFER VAN","1UYVS2532FM344902","AC408R","UTLTY","",2015,2014-11-26T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278679,"53' T/A REEFER VAN","1UYVS2534FM344903","M5324F","UTLTY","",2015,2014-12-29T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278680,"53' T/A REEFER VAN","1UYVS2538FM344922","AC413R","UTLTY","",2015,2014-11-17T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278681,"53' T/A REEFER VAN","1UYVS253XFM344923","Z6800T","UTLTY","",2015,2014-11-17T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278682,"53' T/A REEFER VAN","1UYVS2531FM344924","AD687H","UTLTY","",2015,2014-11-19T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278683,"53' T/A REEFER VAN","1UYVS2536FM344904","AE600H","UTLTY","",2015,2015-01-05T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278684,"53' T/A REEFER VAN","1UYVS2538FM344905","M5322F","UTLTY","",2015,2014-12-23T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278685,"53' T/A REEFER VAN","1UYVS2538FM350705","Z8863W","UTLTY","",2015,2015-01-13T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278686,"53' T/A REEFER VAN","1UYVS2539FM344928","M5435F","UTLTY","",2015,2015-01-08T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278687,"53' T/A REEFER VAN","1UYVS2530FM344929","Y4357P","UTLTY","",2015,2014-12-15T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278688,"53' T/A REEFER VAN","1UYVS2537FM344930","Z6656K","UTLTY","",2015,2015-01-12T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278689,"53' T/A REEFER VAN","1UYVS2539FM344931","M5135F","UTLTY","",2015,2014-12-22T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278690,"53' T/A REEFER VAN","1UYVS2530FM344932","M5112F","UTLTY","",2015,2014-11-25T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278691,"53' T/A REEFER VAN","1UYVS2532FM344933","AE692H","UTLTY","",2015,2014-12-22T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278692,"53' T/A REEFER VAN","1UYVS2534FM344934","M5214F","UTLTY","",2015,2015-01-07T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278693,"53' T/A REEFER VAN","1UYVS2536FM344935","Z2374R","UTLTY","",2015,2014-12-22T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278694,"53' T/A REEFER VAN","1UYVS2538FM344936","Y6002J","UTLTY","",2015,2014-12-24T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278695,"53' T/A REEFER VAN","1UYVS253XFM344937","M5371F","UTLTY","",2015,2014-12-19T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278696,"53' T/A REEFER VAN","1UYVS2531FM344938","Y3804V","UTLTY","",2015,2015-01-06T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278697,"53' T/A REEFER VAN","1UYVS2533FM344939","M5376F","UTLTY","",2015,2014-01-05T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278698,"53' T/A REEFER VAN","1UYVS253XFM344940","M5447F","UTLTY","",2015,2014-12-30T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278699,"53' T/A REEFER VAN","1UYVS2531FM344941","M5493F","UTLTY","",2015,2015-01-06T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278700,"53' T/A REEFER VAN","1UYVS2533FM344942","X8827V","UTLTY","",2015,2015-01-07T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278701,"53' T/A REEFER VAN","1UYVS2535FM344943","M5554F","UTLTY","",2015,2015-01-08T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278702,"53' T/A REEFER VAN","1UYVS2537FM344944","X2531P","UTLTY","",2015,2014-12-22T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278703,"53' T/A REEFER VAN","1UYVS2539FM344945","M5237F","UTLTY","",2015,2014-12-22T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278704,"53' T/A REEFER VAN","1UYVS2530FM344946","M5238F","UTLTY","",2015,2015-01-08T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278705,"53' T/A REEFER VAN","1UYVS2532FM344947","M5254F","UTLTY","",2015,2014-12-22T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278706,"53' T/A REEFER VAN","1UYVS2534FM344948","M5310F","UTLTY","",2015,2014-12-22T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278707,"53' T/A REEFER VAN","1UYVS2536FM344949","Z3708F","UTLTY","",2015,2014-12-19T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278708,"53' T/A REEFER VAN","1UYVS2532FM344950","M5281F","UTLTY","",2015,2014-12-23T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20278710,"53' T/A REEFER VAN","1UYVS2535GM499901","Z8966N","UTLTY","",2015,2015-05-04T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Available"
20278711,"53' T/A REEFER VAN","1UYVS2537GM499902","W7157C","UTLTY","",2015,2015-07-15T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20281701,"53' T/A REEFER VAN","1UYVS2539GM499903","M1084N","UTLTY","",2015,2015-05-05T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20281702,"53' T/A REEFER VAN","1UYVS2530GM499904","M1085N","UTLTY","",2015,2015-05-26T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20281703,"53' T/A REEFER VAN","1UYVS2532GM499905","M1780S","UTLTY","",2015,2015-06-02T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20281704,"53' T/A REEFER VAN","1UYVS2534GM499906","W2882L","UTLTY","",2015,2015-05-05T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20281705,"53' T/A REEFER VAN","1UYVS2536GM499907","Z8967N","UTLTY","",2015,2015-05-19T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20281706,"53' T/A REEFER VAN","1UYVS253XGM499909","X1237S","UTLTY","",2015,2015-05-20T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20281707,"53' T/A REEFER VAN","1UYVS2536GM499910","V7683J","UTLTY","",2015,2015-05-08T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20281708,"53' T/A REEFER VAN","1UYVS2538GM499911","Z8968N","UTLTY","",2015,2015-05-19T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20281709,"53' T/A REEFER VAN","1UYVS253XGM499912","AE693H","UTLTY","",2015,2015-06-30T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20281710,"53' T/A REEFER VAN","1UYVS2531GM499913","V2764K","UTLTY","",2015,2015-05-13T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20281711,"53' T/A REEFER VAN","1UYVS2533GM499914","M1089N","UTLTY","",2015,2015-05-20T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20281712,"53' T/A REEFER VAN","1UYVS2535GM499915","W4651P","UTLTY","",2015,2015-05-26T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20281713,"53' T/A REEFER VAN","1UYVS2537GM499916","W2765W","UTLTY","",2015,2015-05-07T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20281714,"53' T/A REEFER VAN","1UYVS2539GM499917","V2755K","UTLTY","",2015,2015-06-02T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
20281715,"53' T/A REEFER VAN","1UYVS2530GM499918","M1813S","UTLTY","",2015,2015-06-04T00:00:00,2,"53","Y","CITY","City Trailers (Class 2)",8,12,"","","Maintenance Lease"
