ID_CARRETA,ano,y_custo_anual,custo_nominal,n_os_ano,n_os_preventivas_ano,custo_preventivo_ano,n_sistemas_vmrs,km_rodado_ano,delta_km_medio_os,km_acumulado_fim_ano,provincia_operacao,ano_modelo,ano_entrada,eixos,comprimento,flag_refrigerado,tailgate_flag,unit_subtype,tire_size,suspension_type,new_used_indicator,cod_montadora,vmrs_predominante,idade_carreta,share_prev,custo_medio_os,custo_acum,n_os_acum,custo_ano_anterior,n_os_ano_anterior,intervalo_medio_os_hist,anos_desde_ultima_os,km_acumulado_defasado
45209840,2022,1633.54607883376,1496.83,2,1,1162.634129569804,2,16955.0,22071.5,208076.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,6.0,0.7117241102864053,816.77303941688,627.9076699747251,4,321.55963437940596,2.0,186.92589891975308,0.4216290212183436,163933.0
45209840,2023,867.1359018477656,825.57,4,0,0.0,1,42523.0,10630.75,250599.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,7.0,0.0,216.7839754619414,2261.453748808485,6,1633.54607883376,2.0,200.9284236111111,0.2053388090349076,208076.0
45209840,2024,3800.60606998993,3704.81,3,1,3607.0165548817868,3,4494.0,9443.0,278928.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,8.0,0.9490635147281506,1266.8686899966433,3128.589650656251,10,867.1359018477656,4.0,159.27346450617284,0.030116358658453114,250599.0
45209840,2025,376.68268651593536,374.8,1,0,0.0,1,7942.0,7942.0,286870.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,9.0,0.0,376.68268651593536,6929.195720646181,13,3800.60606998993,3.0,146.86134837962962,0.13141683778234087,278928.0
45209841,2020,415.2709784070731,344.69,3,0,0.0,1,12993.0,6496.5,148121.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,4.0,0.0,138.42365946902436,0.0,0,,,,,
45209841,2021,316.52506776401367,271.6,1,0,0.0,1,0.0,32710.0,180831.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,5.0,0.0,316.52506776401367,415.2709784070731,3,415.2709784070731,3.0,59.503489583333334,0.2874743326488706,148121.0
45209841,2022,1483.62910439485,1359.46,2,1,1195.079580906113,2,11994.0,5997.0,192825.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,6.0,0.8055110117252439,741.814552197425,731.7960461710868,4,316.52506776401367,1.0,160.66149305555555,0.2929500342231348,180831.0
45209841,2023,661.7823398599794,630.0600000000001,3,0,0.0,2,5836.0,16461.0,242208.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,7.0,0.0,220.5941132866598,2215.4251505659367,6,1483.62910439485,2.0,172.1761666666667,0.2546201232032854,192825.0
45209841,2024,4896.23183455274,4772.820000000001,7,0,0.0,6,35233.0,5033.285714285715,277441.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,09,8.0,0.0,699.4616906503915,2877.207490425916,9,661.7823398599794,3.0,159.76936631944446,0.11225188227241616,242208.0
45209841,2025,302.30092123033137,300.79,2,1,264.8638079093106,2,17955.0,8977.5,295396.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,9.0,0.8761594467901194,151.15046061516568,7773.439324978656,16,4896.23183455274,7.0,110.37244521604937,0.07939767282683094,277441.0
45209842,2020,1285.5943263465829,1067.0900000000001,2,0,0.0,1,17661.0,17661.0,189011.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,4.0,0.0,642.7971631732914,0.0,0,,,,,
45209842,2022,1293.769192892068,1185.49,4,0,0.0,2,15128.0,12263.25,238064.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,6.0,0.0,323.442298223017,1285.5943263465829,2,1285.5943263465829,2.0,155.17887731481483,1.08145106091718,189011.0
45209842,2023,2000.3039768849662,1904.4199999999998,5,1,224.217814319128,3,14151.0,7249.4,274311.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,7.0,0.11209187049075309,400.06079537699327,2579.363519238651,6,1293.769192892068,4.0,157.02385185185187,0.35592060232717315,238064.0
45209842,2024,2076.653019599201,2024.31,4,0,0.0,1,25194.0,12302.75,323522.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,8.0,0.0,519.1632548998002,4579.667496123617,11,2000.3039768849662,5.0,112.00940856481482,0.4380561259411362,274311.0
45209842,2025,863.787269423295,859.47,2,0,0.0,2,4889.0,15101.0,353724.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,9.0,0.0,431.8936347116475,6656.320515722818,15,2076.653019599201,4.0,115.21958664021165,0.09034907597535935,323522.0
45209843,2020,1190.9117240285232,988.5,3,0,0.0,1,12813.0,6406.5,161464.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,4.0,0.0,396.9705746761744,0.0,0,,,,,
45209843,2021,684.6311351570231,587.46,3,1,162.49296832966283,3,19559.0,6519.666666666667,181023.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,04,5.0,0.2373438191536445,228.21037838567437,1190.9117240285232,3,1190.9117240285232,3.0,93.90728587962963,0.27104722792607805,161464.0
45209843,2022,680.623282220067,623.66,2,0,0.0,2,14906.0,7453.0,195929.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,09,6.0,0.0,340.3116411100335,1875.5428591855461,6,684.6311351570231,3.0,114.74975925925926,0.2135523613963039,181023.0
45209843,2023,2236.5167667956266,2129.31,4,1,2026.69922527509,4,17600.0,11307.5,241159.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,7.0,0.9061855718519145,559.1291916989067,2556.1661414056134,8,680.623282220067,2.0,111.55927414021164,0.6461327857631759,195929.0
45209843,2024,1951.7651622028498,1902.57,5,1,936.371690452333,4,6303.0,5586.4,269091.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,8.0,0.47975632959628295,390.35303244056996,4792.68290820124,12,2236.5167667956266,4.0,118.71571127946127,0.2080766598220397,241159.0
45209843,2025,3889.198487118212,3869.76,9,1,1161.5454858962837,5,21135.0,2348.3333333333335,290226.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,09,9.0,0.2986593483833623,432.1331652353569,6744.44807040409,17,1951.7651622028498,5.0,107.57704861111111,0.07392197125256673,269091.0
45209844,2020,238.15824947492007,197.68,2,0,0.0,1,17926.0,17926.0,141546.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,4.0,0.0,119.07912473746003,0.0,0,,,,,
45209844,2021,1030.0699986913799,883.8699999999999,3,0,0.0,2,17312.0,5770.666666666667,158858.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,5.0,0.0,343.35666623045995,238.15824947492007,2,238.15824947492007,2.0,178.67431712962963,0.31211498973305957,141546.0
45209844,2022,1322.4604446792046,1211.78,1,1,1322.4604446792046,1,0.0,30741.0,189599.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,6.0,1.0,1322.4604446792046,1268.2282481662999,5,1030.0699986913799,3.0,101.17722511574074,0.6926762491444216,158858.0
45209844,2023,257.23025589897617,244.9,2,0,0.0,1,3830.0,13949.0,217497.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,7.0,0.0,128.61512794948808,2590.688692845504,6,1322.4604446792046,1.0,154.54927777777777,0.6844626967830253,189599.0
45209844,2024,2961.598487846186,2886.95,5,1,1286.199259457833,3,376.0,5709.2,246043.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,8.0,0.4342922461421223,592.3196975692372,2847.9189487444805,8,257.23025589897617,2.0,184.8479927248677,0.25735797399041754,217497.0
45209844,2025,2830.878931670306,2816.73,1,1,2830.878931670306,1,0.0,27070.0,273113.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,9.0,1.0,2830.878931670306,5809.517436590666,13,2961.598487846186,5.0,133.85987654320988,0.4024640657084189,246043.0
45209845,2020,1420.23903477089,1178.85,3,0,0.0,1,18185.0,9092.5,150193.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,4.0,0.0,473.41301159029666,0.0,0,,,,,
45209845,2021,1428.9894784248918,1226.17,2,1,1184.0205195000183,2,8575.0,14375.5,178944.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,5.0,0.8285718945986283,714.4947392124459,1420.23903477089,3,1420.23903477089,3.0,113.94402777777778,0.3723477070499658,150193.0
45209845,2022,1205.8838179807672,1104.96,3,0,0.0,3,36069.0,12023.0,215013.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,14,6.0,0.0,401.9612726602557,2849.2285131957815,5,1428.9894784248918,2.0,143.1743778935185,0.4271047227926078,178944.0
45209845,2023,2655.805234955334,2528.5,8,1,254.793448248157,4,32185.0,4023.125,247198.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,7.0,0.09593830334190231,331.97565436941676,4055.1123311765487,8,1205.8838179807672,3.0,124.86397817460318,0.6023271731690623,215013.0
45209845,2024,2536.144724925301,2472.22,4,1,2178.9412425414557,3,13866.0,10133.0,287730.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,8.0,0.8591549295774648,634.0361812313253,6710.917566131882,16,2655.805234955334,8.0,94.31544367283952,0.12046543463381246,247198.0
45209845,2025,259.70803901436193,258.40999999999997,2,0,0.0,2,19790.0,9895.0,307520.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,09,9.0,0.0,129.85401950718096,9247.062291057184,20,2536.144724925301,4.0,95.96381213450294,0.0027378507871321013,287730.0
45209846,2020,234.20661522624678,194.4,1,0,0.0,1,0.0,,116535.0,,2017.0,2017.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,3.0,0.0,234.20661522624678,0.0,0,,,,,
45209846,2021,366.2414130910123,314.26,2,1,149.06745735528347,2,0.0,18136.5,152808.0,,2017.0,2017.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,4.0,0.4070196652453382,183.12070654550615,234.20661522624678,1,234.20661522624678,1.0,,0.7912388774811773,116535.0
45209846,2022,144.47120241845312,132.38,1,1,144.47120241845312,1,18302.0,18302.0,171110.0,Ontario,2017.0,2017.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,5.0,1.0,144.47120241845312,600.4480283172591,3,366.2414130910123,2.0,318.4408969907407,0.04654346338124572,152808.0
45209846,2023,3514.4648274315,3346.0,6,0,0.0,3,39196.0,6532.666666666667,210306.0,Ontario,2017.0,2017.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,6.0,0.0,585.74413790525,744.9192307357122,4,144.47120241845312,1.0,331.6082561728395,0.06570841889117043,171110.0
45209846,2024,652.506740393649,636.0600000000001,2,1,182.62310147608306,2,16310.0,19299.0,248904.0,Ontario,2017.0,2017.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,7.0,0.2798792566738987,326.2533701968245,4259.384058167212,10,3514.4648274315,6.0,151.8219290123457,0.04654346338124572,210306.0
45209846,2025,1502.8111556757688,1495.3,5,0,0.0,2,11106.0,2221.2,260010.0,Ontario,2017.0,2017.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,8.0,0.0,300.56223113515375,4911.890798560861,12,652.506740393649,2.0,157.94521464646465,0.03285420944558522,248904.0
45209847,2020,278.74683418156746,231.37,1,1,278.74683418156746,1,0.0,,149143.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,4.0,1.0,278.74683418156746,0.0,0,,,,,
45209847,2021,1283.6979460311527,1101.5,5,0,0.0,2,25145.0,9287.8,195582.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,5.0,0.0,256.73958920623056,278.74683418156746,1,278.74683418156746,1.0,,0.49555099247091033,149143.0
45209847,2022,298.10963629418836,273.15999999999997,2,1,234.34281081216525,2,18158.0,9079.0,213740.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,6.0,0.7860960609166788,149.05481814709418,1562.4447802127202,6,1283.6979460311527,5.0,108.80314120370369,0.0054757015742642025,195582.0
45209847,2023,1813.142444428296,1726.23,6,1,852.4520350553291,4,26647.0,7821.666666666667,260670.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,7.0,0.47015171790549354,302.190407404716,1860.5544165069086,8,298.10963629418836,2.0,106.85118551587301,0.4462696783025325,213740.0
45209847,2024,1200.3452691054379,1170.0900000000001,3,0,0.0,2,22315.0,7438.333333333333,282985.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,8.0,0.0,400.1150897018126,3673.6968609352043,14,1813.142444428296,6.0,97.42857015669514,0.024640657084188913,260670.0
45209847,2025,1864.1873392150828,1854.87,5,1,639.0238862524739,4,6124.0,9207.6,329023.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,04,9.0,0.342789521637635,372.83746784301655,4874.042130040642,17,1200.3452691054379,3.0,94.85342158564814,0.3394934976043806,282985.0
45209848,2020,1022.5094571750008,848.72,3,0,0.0,2,23178.0,11589.0,161294.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,4.0,0.0,340.8364857250003,0.0,0,,,,,
45209848,2021,1146.809012085788,984.04,3,2,808.8404198488073,2,9867.0,3289.0,171161.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,5.0,0.7052965326612739,382.2696706952627,1022.5094571750008,3,1022.5094571750008,3.0,122.53686342592593,0.12320328542094455,161294.0
45209848,2022,1190.877933154859,1091.21,4,2,967.3939262712599,3,11137.0,10477.25,213070.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,6.0,0.8123367637759917,297.71948328871474,2169.318469260789,6,1146.809012085788,3.0,125.69210648148149,0.07118412046543464,171161.0
45209848,2023,2131.565982110344,2029.3899999999999,6,1,26.39524839012361,4,42391.0,7065.166666666667,255461.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,7.0,0.012383031354249308,355.2609970183907,3360.1964024156478,10,1190.877933154859,4.0,98.22390560699588,0.3723477070499658,213070.0
45209848,2024,1982.1100186328163,1932.15,4,1,1632.5902067919203,4,35001.0,8750.25,290462.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,8.0,0.823662759102554,495.52750465820407,5491.762384525991,16,2131.565982110344,6.0,89.76820216049381,0.10403832991101986,255461.0
45209848,2025,380.8133317709527,378.90999999999997,2,1,250.91408622083355,2,14755.0,7377.5,305217.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,9.0,0.6588899738724235,190.40666588547634,7473.872403158808,20,1982.1100186328163,4.0,89.61305433723196,0.13141683778234087,290462.0
45209849,2020,937.3806535130327,778.0600000000001,3,0,0.0,2,23391.0,11695.5,151762.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,14,4.0,0.0,312.4602178376776,0.0,0,,,,,
45209849,2021,526.6832616884783,451.93,4,0,0.0,2,26571.0,6642.75,178333.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,5.0,0.0,131.67081542211957,937.3806535130327,3,937.3806535130327,3.0,129.46990162037036,0.10130047912388775,151762.0
45209849,2022,1682.0014451079655,1541.23,3,0,0.0,1,26342.0,8780.666666666666,204675.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,6.0,0.0,560.6671483693218,1464.063915201511,7,526.6832616884783,4.0,106.17298804012343,0.06570841889117043,178333.0
45209849,2023,295.36839633054757,281.21000000000004,2,0,0.0,2,3135.0,15588.5,235852.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,7.0,0.0,147.68419816527378,3146.0653603094765,10,1682.0014451079655,3.0,111.22064429012346,0.06844626967830253,204675.0
45209849,2024,2744.496325362288,2675.3199999999997,6,0,0.0,4,8027.0,6381.333333333333,274140.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,09,8.0,0.0,457.41605422704805,3441.433756640024,12,295.36839633054757,2.0,126.25607744107744,0.0054757015742642025,235852.0
45209849,2025,767.073889158011,763.24,3,1,391.0645681702658,3,31671.0,10557.0,305811.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,9.0,0.5098134269692364,255.69129638600364,6185.930082002313,18,2744.496325362288,6.0,102.56020016339869,0.03559206023271732,274140.0
45209850,2020,315.4078799703261,261.79999999999995,2,0,0.0,1,0.0,21162.0,142131.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,4.0,0.0,157.70393998516306,0.0,0,,,,,
45209850,2021,320.1611436529081,274.72,2,0,0.0,2,13152.0,6576.0,155283.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,5.0,0.0,160.08057182645405,315.4078799703261,2,315.4078799703261,2.0,173.96634259259258,0.3723477070499658,142131.0
45209850,2022,455.3494825281415,417.24,3,1,235.2922740702409,3,12492.0,15571.0,201996.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,6.0,0.5167289809222511,151.78316084271384,635.5690236232342,4,320.1611436529081,2.0,185.18606095679013,0.3258042436687201,155283.0
45209850,2023,3710.2497179973193,3532.4,7,0,0.0,3,6916.0,988.0,208912.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,7.0,0.0,530.0356739996171,1090.9185061513758,7,455.3494825281415,3.0,168.24754436728395,0.08213552361396304,201996.0
45209850,2024,2318.724546704646,2260.2799999999997,3,1,2123.9040029380863,3,10351.0,11995.0,244897.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,8.0,0.9159794361760489,772.908182234882,4801.168224148695,14,3710.2497179973193,7.0,104.66232816951567,0.12046543463381246,208912.0
45209850,2025,205.5473400379912,204.52,4,0,0.0,3,23916.0,5979.0,268813.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,14,9.0,0.0,51.3868350094978,7119.892770853341,17,2318.724546704646,3.0,108.96782913773148,0.07392197125256673,244897.0
45209851,2020,338.1900152271591,280.71,1,1,338.1900152271591,1,0.0,,139672.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,4.0,1.0,338.1900152271591,0.0,0,,,,,
45209851,2021,821.7414968007499,705.11,2,0,0.0,1,27354.0,13677.0,167026.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,5.0,0.0,410.87074840037496,338.1900152271591,1,338.1900152271591,1.0,,0.7091033538672142,139672.0
45209851,2022,415.7448599585263,380.95,2,1,196.44067408461672,2,0.0,16432.5,199891.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,6.0,0.47250295314345714,207.87242997926316,1159.931512027909,3,821.7414968007499,2.0,196.03270833333332,0.6351813826146475,167026.0
45209851,2023,1026.5682437951139,977.36,1,1,1026.5682437951139,1,0.0,34246.0,234137.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,7.0,1.0,1026.5682437951139,1575.6763719864355,5,415.7448599585263,2.0,197.2559259259259,0.5475701574264202,199891.0
45209851,2024,1237.3376802908526,1206.1499999999999,5,0,0.0,3,11196.0,10109.4,284684.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,09,8.0,0.0,247.46753605817054,2602.2446157815493,6,1026.5682437951139,1.0,237.29307407407404,0.45722108145106094,234137.0
45209851,2025,3138.8280831520233,3123.14,5,2,2399.0707239286526,3,16510.0,3302.0,301194.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,9.0,0.7643205235756323,627.7656166304047,3839.5822960724017,11,1237.3376802908526,5.0,168.7507037037037,0.08761122518822724,284684.0
45209852,2020,248.24214540827236,206.05,2,0,0.0,1,19664.0,19664.0,135207.0,,2017.0,2017.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,3.0,0.0,124.12107270413618,0.0,0,,,,,
45209852,2021,327.1652513747848,280.73,2,0,0.0,1,20932.0,10466.0,156139.0,,2017.0,2017.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,4.0,0.0,163.5826256873924,248.24214540827236,2,248.24214540827236,2.0,208.151875,0.02737850787132101,135207.0
45209852,2022,2.8374764034444637,2.6,1,0,0.0,1,0.0,0.0,156139.0,,2017.0,2017.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,5.0,0.0,2.8374764034444637,575.4073967830572,4,327.1652513747848,2.0,177.01029706790123,0.14236824093086928,156139.0
45209852,2023,510.59523069665295,486.12,4,0,0.0,2,0.0,13237.5,209089.0,Ontario,2017.0,2017.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,6.0,0.0,127.64880767416324,578.2448731865016,5,2.8374764034444637,1.0,185.74588541666668,0.5612594113620808,156139.0
45209852,2024,1049.3493455785047,1022.8999999999999,5,0,0.0,3,35757.0,7151.4,244846.0,Ontario,2017.0,2017.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,7.0,0.0,209.86986911570094,1088.8401038831546,9,510.59523069665295,4.0,153.91708912037035,0.22176591375770022,209089.0
45209852,2025,2943.753084612154,2929.04,7,1,451.587063853269,3,32112.0,4587.428571428572,276958.0,Ontario,2017.0,2017.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,8.0,0.15340521126375875,420.5361549445934,2138.189449461659,14,1049.3493455785047,5.0,124.39045405982905,0.1697467488021903,244846.0
45209853,2020,292.69803070584703,242.95,2,1,152.6439205203985,2,5045.0,5045.0,112447.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,4.0,0.521506482815394,146.34901535292352,0.0,0,,,,,
45209853,2021,302.971361806372,259.97,2,1,149.06745735528347,2,0.0,25563.5,163574.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,5.0,0.4920183098049775,151.485680903186,292.69803070584703,2,292.69803070584703,2.0,57.8296875,0.6926762491444216,112447.0
45209853,2022,2166.413234029848,1985.1,3,2,2141.3452213424944,2,27665.0,9221.666666666666,191239.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,6.0,0.9884287945191679,722.137744676616,595.669392512219,4,302.971361806372,2.0,208.31871527777776,0.13963039014373715,163574.0
45209853,2023,849.0068932041709,808.31,2,1,145.68328498647608,2,19086.0,9543.0,210325.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,7.0,0.17159258205391492,424.50344660208543,2762.082626542067,7,2166.413234029848,3.0,166.25340663580246,0.11772758384668036,191239.0
45209853,2024,868.0085656216053,846.13,4,1,575.5264149540059,4,38789.0,9697.25,249114.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,8.0,0.6630423221018047,217.00214140540132,3611.089519746238,9,849.0068932041709,2.0,170.7916116898148,0.10677618069815195,210325.0
45209853,2025,2789.2307712401553,2775.29,6,1,1132.239010072365,4,19370.0,3228.3333333333335,268484.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,05,9.0,0.40593235301536057,464.8717952066925,4479.098085367843,13,868.0085656216053,4.0,145.2933699845679,0.07665982203969883,249114.0
45209854,2020,373.5378654881574,310.05,2,1,316.79336149044025,2,0.0,0.0,62131.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,4.0,0.8480890179003387,186.7689327440787,0.0,0,,,,,
45209854,2021,258.82567120658985,222.09,2,1,149.65016182465757,2,15644.0,7822.0,77775.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,PM,5.0,0.5781890224683687,129.41283560329492,373.5378654881574,2,373.5378654881574,2.0,169.04591435185185,0.32306639288158795,62131.0
45209854,2022,276.9704370885271,253.79000000000002,2,0,0.0,1,11047.0,5523.5,88822.0,,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,01,6.0,0.0,138.48521854426355,632.3635366947473,4,258.82567120658985,2.0,204.34125385802466,0.10677618069815195,77775.0
45209854,2023,954.503858914637,908.75,5,2,416.46303170250735,4,15768.0,3153.6,104590.0,Ontario,2017.0,2016.0,2.0,53.0,N,N,DC2,11R22.5,HENDRICKSON,NEW,MANAC,04,7.0,0.4363136176066024,190.9007717829274,909.3339737832744,6,276.9704370885271,2.0,189.95792129629626,0.1834360027378508,88822.0
