ID_CARRETA,motivo
63587632,sem_ordem_de_servico_no_periodo_2020_2025
63587634,sem_ordem_de_servico_no_periodo_2020_2025
63587636,sem_ordem_de_servico_no_periodo_2020_2025
63587638,sem_ordem_de_servico_no_periodo_2020_2025
63587642,sem_ordem_de_servico_no_periodo_2020_2025
63587648,sem_ordem_de_servico_no_periodo_2020_2025
63587650,sem_ordem_de_servico_no_periodo_2020_2025
63587652,sem_ordem_de_servico_no_periodo_2020_2025
63587654,sem_ordem_de_servico_no_periodo_2020_2025
63587656,sem_ordem_de_servico_no_periodo_2020_2025
63587658,sem_ordem_de_servico_no_periodo_2020_2025
63587660,sem_ordem_de_servico_no_periodo_2020_2025
63587662,sem_ordem_de_servico_no_periodo_2020_2025
63587664,sem_ordem_de_servico_no_periodo_2020_2025
63587670,sem_ordem_de_servico_no_periodo_2020_2025
63587672,sem_ordem_de_servico_no_periodo_2020_2025
63587674,sem_ordem_de_servico_no_periodo_2020_2025
63587678,sem_ordem_de_servico_no_periodo_2020_2025
63587682,sem_ordem_de_servico_no_periodo_2020_2025
63587686,sem_ordem_de_servico_no_periodo_2020_2025
63587702,sem_ordem_de_servico_no_periodo_2020_2025
63587704,sem_ordem_de_servico_no_periodo_2020_2025
63587706,sem_ordem_de_servico_no_periodo_2020_2025
63587716,sem_ordem_de_servico_no_periodo_2020_2025
63587718,sem_ordem_de_servico_no_periodo_2020_2025
63587720,sem_ordem_de_servico_no_periodo_2020_2025
63587722,sem_ordem_de_servico_no_periodo_2020_2025
63587724,sem_ordem_de_servico_no_periodo_2020_2025
63587755,sem_ordem_de_servico_no_periodo_2020_2025
63587757,sem_ordem_de_servico_no_periodo_2020_2025
63587759,sem_ordem_de_servico_no_periodo_2020_2025
63587761,sem_ordem_de_servico_no_periodo_2020_2025
63587763,sem_ordem_de_servico_no_periodo_2020_2025
63587765,sem_ordem_de_servico_no_periodo_2020_2025
63587767,sem_ordem_de_servico_no_periodo_2020_2025
63587771,sem_ordem_de_servico_no_periodo_2020_2025
63587773,sem_ordem_de_servico_no_periodo_2020_2025
63587775,sem_ordem_de_servico_no_periodo_2020_2025
63587777,sem_ordem_de_servico_no_periodo_2020_2025
63587779,sem_ordem_de_servico_no_periodo_2020_2025
63587781,sem_ordem_de_servico_no_periodo_2020_2025
63587783,sem_ordem_de_servico_no_periodo_2020_2025
63587785,sem_ordem_de_servico_no_periodo_2020_2025
63587787,sem_ordem_de_servico_no_periodo_2020_2025
63587793,sem_ordem_de_servico_no_periodo_2020_2025
63610484,sem_ordem_de_servico_no_periodo_2020_2025
64355086,sem_ordem_de_servico_no_periodo_2020_2025
64371262,sem_ordem_de_servico_no_periodo_2020_2025
64753408,sem_ordem_de_servico_no_periodo_2020_2025
78562743,sem_ordem_de_servico_no_periodo_2020_2025
86604100,sem_ordem_de_servico_no_periodo_2020_2025
86604162,sem_ordem_de_servico_no_periodo_2020_2025
86611228,sem_ordem_de_servico_no_periodo_2020_2025
86614224,sem_ordem_de_servico_no_periodo_2020_2025
